,a_ID,CEP,ano_ingresso,periodo_ingresso,status,ano_disciplina,periodo_disciplina,nota,disciplina_ID,status.disciplina,enem-matematica,enem-nota,enem-redacao,enen-nota
1590,161,59082190,2014,1,CANCELADO,2015,2,0.2,6,Reprovado,1993,0,800,640
1591,162,59030470,2014,1,ATIVO,2014,2,8.2,6,Aprovado,2428,0,680,704
1592,163,59072610,2014,1,TRANCADO,2014,2,5.4,6,Aprovado,1860,0,740,603
1593,164,59050110,2014,1,CANCELADO,2014,2,5.9,6,Aprovado,1908,0,800,637
1594,165,59106114,2014,1,ATIVO,2014,2,6.6,6,Aprovado,2091,0,700,647
1595,166,59114253,2014,1,ATIVO,2014,2,6.5,6,Aprovado,1826,0,760,637
1596,167,59200000,2014,1,CANCELADO,2014,2,0.7,6,Reprovado,2015,0,580,622
1597,168,59280000,2014,1,CANCELADO,2016,1,0.6,6,Reprovado,2226,0,520,651
1598,168,59280000,2014,1,CANCELADO,2016,2,0.4,6,Reprovado,2226,0,520,651
1599,169,59347000,2014,1,CANCELADO,2014,2,9.7,6,Aprovado,1729,0,700,603
1600,253,59510000,2015,1,ATIVO,2015,2,8.3,0,Aprovado,2166,0,780,682
1601,254,59151250,2015,1,CANCELADO,2015,2,1.5,0,Reprovado,2434,0,540,664
1602,254,59151250,2015,1,CANCELADO,2016,1,5.9,0,Aprovado,2434,0,540,664
1603,255,59082100,2015,1,CANCELADO,2015,2,1,0,Reprovado,2131,0,700,649
1604,255,59082100,2015,1,CANCELADO,2016,1,3.1,0,Reprovado,2131,0,700,649
1605,256,0,2015,2,TRANCADO,2016,1,8.3,0,Aprovado,0,0,0,
1606,257,59080520,2015,1,ATIVO,2015,2,1,0,Reprovado,2184,0,600,644
1607,257,59080520,2015,1,ATIVO,2016,1,5.5,0,Aprovado,2184,0,600,644
1608,258,59040240,2015,1,CANCELADO,2015,2,1.4,0,Reprovado,2019,0,580,627
1609,259,59173000,2015,1,ATIVO,2015,2,9.5,0,Aprovado,2109,0,720,650
1610,260,59080460,2015,1,ATIVO,2015,2,3.4,0,Reprovado,2267,0,840,697
1611,260,59080460,2015,1,ATIVO,2016,1,1.5,0,Reprovado,2267,0,840,697
1612,260,59080460,2015,1,ATIVO,2016,2,1,0,Reprovado,2267,0,840,697
1613,261,59518000,2015,1,ATIVO,2015,2,7.1,0,Aprovado,1816,0,700,599
1614,262,0,2015,2,ATIVO,2016,1,7.4,0,Aprovado,0,0,0,
1615,263,59318000,2015,1,ATIVO,2015,2,0.3,0,Reprovado,2176,0,600,615
1616,263,59318000,2015,1,ATIVO,2016,2,0.5,0,Reprovado,2176,0,600,615
1617,264,59374000,2015,1,ATIVO,2015,2,8.9,0,Aprovado,1645,0,700,607
1618,265,59065290,2015,2,ATIVO,2016,1,1.6,0,Reprovado,619,0,680,620
1619,265,59065290,2015,2,ATIVO,2016,2,6.5,0,Aprovado,619,0,680,620
1620,266,59255000,2015,1,ATIVO,2015,2,1,0,Reprovado,2091,0,560,617
1621,266,59255000,2015,1,ATIVO,2016,1,5.5,0,Aprovado,2091,0,560,617
1622,267,59082160,2015,1,ATIVO,2015,1,8.9,0,Aprovado,2126,0,600,657
1623,268,59182000,2015,2,ATIVO,2016,1,5.8,0,Aprovado,1815,0,600,602
1624,269,59570000,2015,2,ATIVO,2015,2,1.8,0,Reprovado,2022,0,580,627
1625,270,59190000,2015,1,ATIVO,2015,2,1.5,0,Reprovado,1966,0,540,616
1626,270,59190000,2015,1,ATIVO,2016,1,6.9,0,Aprovado,1966,0,540,616
1627,271,59122262,2015,2,ATIVO,2016,1,4.9,0,Reprovado,1636,0,500,568
1628,271,59122262,2015,2,ATIVO,2016,2,8.7,0,Aprovado,1636,0,500,568
1629,272,59151250,2015,1,ATIVO,2015,2,6.6,0,Aprovado,1894,0,620,622
1630,273,59300000,2015,1,ATIVO,2015,2,7.3,0,Aprovado,1762,0,500,556
1631,274,0,2015,2,TRANCADO,2016,1,2.8,0,Reprovado,0,0,0,
1632,275,59149280,2015,1,ATIVO,2015,2,0,0,Reprovado,2277,0,520,655
1633,275,59149280,2015,1,ATIVO,2016,1,3.5,0,Reprovado,2277,0,520,655
1634,275,59149280,2015,1,ATIVO,2016,2,5.3,0,Aprovado,2277,0,520,655
1635,276,59140500,2015,1,ATIVO,2015,2,2.2,0,Reprovado,2015,0,540,597
1636,276,59140500,2015,1,ATIVO,2016,1,4.2,0,Reprovado,2015,0,540,597
1637,276,59140500,2015,1,ATIVO,2016,2,5.2,0,Aprovado,2015,0,540,597
1638,277,59068130,2015,1,ATIVO,2015,2,5.4,0,Aprovado,2079,0,680,671
1639,278,59570000,2015,2,ATIVO,2016,1,0.8,0,Reprovado,1951,0,560,590
1640,278,59570000,2015,2,ATIVO,2016,2,6.7,0,Aprovado,1951,0,560,590
1641,279,59151427,2015,2,ATIVO,2016,1,3.4,0,Reprovado,1992,0,580,621
1642,279,59151427,2015,2,ATIVO,2016,2,7.1,0,Aprovado,1992,0,580,621
1643,280,59070140,2015,1,ATIVO,2015,2,7.8,0,Aprovado,1870,0,680,623
1644,281,59148760,2015,1,ATIVO,2015,2,1.9,0,Reprovado,1999,0,560,594
1645,281,59148760,2015,1,ATIVO,2016,1,5.5,0,Aprovado,1999,0,560,594
1646,282,59115190,2015,1,ATIVO,2015,2,5.7,0,Aprovado,1967,0,920,686
1647,283,12723000,2015,1,CANCELADO,2015,2,0.6,0,Reprovado,2170,0,940,729
1648,284,0,2015,1,ATIVO,2015,2,5.4,0,Aprovado,0,0,0,
1649,285,59140020,2015,1,ATIVO,2015,2,8.2,0,Aprovado,2082,0,720,660
1650,286,59067330,2015,1,ATIVO,2015,2,9.8,0,Aprovado,2150,0,760,684
1651,287,59086640,2015,1,ATIVO,2015,2,6.6,0,Aprovado,2339,0,720,696
1652,288,59088040,2015,1,TRANCADO,2015,2,9.1,0,Aprovado,2322,0,640,703
1653,289,59032240,2015,1,ATIVO,2015,2,8.7,0,Aprovado,2395,0,560,669
1654,290,59151480,2015,2,ATIVO,2016,1,2.7,0,Reprovado,1954,0,600,611
1655,290,59151480,2015,2,ATIVO,2016,2,7.6,0,Aprovado,1954,0,600,611
1656,291,59173000,2015,1,ATIVO,2015,2,7.3,0,Aprovado,2077,0,560,623
1657,292,59078220,2015,1,ATIVO,2015,1,8.5,0,Aprovado,2208,0,720,696
1658,293,0,2015,2,ATIVO,2016,1,4.9,0,Reprovado,0,0,0,
1659,293,0,2015,2,ATIVO,2016,2,8.4,0,Aprovado,0,0,0,
1660,294,59335000,2015,1,ATIVO,2015,2,7.5,0,Aprovado,2049,0,520,640
1661,295,59136180,2015,2,ATIVO,2016,1,5.6,0,Aprovado,1573,0,520,545
1662,296,0,2015,2,ATIVO,2016,2,4.9,0,Reprovado,0,0,0,
1663,297,59104230,2015,1,ATIVO,2015,1,5.7,0,Aprovado,2346,0,620,666
1664,297,59104230,2015,1,ATIVO,2015,2,7.7,0,Aprovado,2346,0,620,666
1665,298,59020620,2015,2,TRANCADO,2016,1,1.5,0,Reprovado,1858,0,560,608
1666,299,59585000,2015,1,TRANCADO,2015,2,9.5,0,Aprovado,2082,0,640,643
1667,300,59150570,2015,1,ATIVO,2015,2,9.9,0,Aprovado,2412,0,740,717
1668,301,59131340,2015,1,ATIVO,2015,2,0.7,0,Reprovado,1747,0,540,565
1669,301,59131340,2015,1,ATIVO,2016,1,6.2,0,Aprovado,1747,0,540,565
1670,302,59151240,2015,1,ATIVO,2015,2,7.3,0,Aprovado,1992,0,700,642
1671,303,59054560,2015,1,ATIVO,2015,2,8.5,0,Aprovado,2184,0,640,704
1672,304,59112470,2015,2,ATIVO,2016,1,1.8,0,Reprovado,1443,0,760,555
1673,304,59112470,2015,2,ATIVO,2016,2,1.1,0,Reprovado,1443,0,760,555
1674,305,59500000,2015,2,TRANCADO,2016,1,0.2,0,Reprovado,1709,0,640,575
1675,306,59151410,2015,1,ATIVO,2015,2,2.2,0,Reprovado,2022,0,780,643
1676,306,59151410,2015,1,ATIVO,2016,1,6,0,Aprovado,2022,0,780,643
1677,307,59052010,2015,1,ATIVO,2015,2,5,0,Aprovado,1910,0,540,607
1678,307,59052010,2015,1,ATIVO,2016,1,6.7,0,Aprovado,1910,0,540,607
1679,308,59585000,2015,1,ATIVO,2015,2,9.1,0,Aprovado,2234,0,520,660
1680,309,59145760,2015,1,ATIVO,2015,2,9.3,0,Aprovado,2133,0,520,623
1681,310,59090495,2015,1,TRANCADO,2015,2,7.7,0,Aprovado,2034,0,560,647
1682,311,59062257,2015,1,TRANCADO,2015,2,1.5,0,Reprovado,1924,0,720,642
1683,311,59062257,2015,1,TRANCADO,2016,1,1.3,0,Reprovado,1924,0,720,642
1684,312,59575000,2015,2,ATIVO,2016,1,1.9,0,Reprovado,1887,0,500,564
1685,312,59575000,2015,2,ATIVO,2016,2,4.6,0,Reprovado,1887,0,500,564
1686,313,59080090,2015,2,ATIVO,2016,1,1.3,0,Reprovado,1447,0,640,571
1687,313,59080090,2015,2,ATIVO,2016,2,0.6,0,Reprovado,1447,0,640,571
1688,314,59072820,2015,1,ATIVO,2015,2,2.3,0,Reprovado,2119,0,520,629
1689,314,59072820,2015,1,ATIVO,2016,2,3.6,0,Reprovado,2119,0,520,629
1690,315,59080470,2015,1,ATIVO,2015,2,7.8,0,Aprovado,2122,0,580,612
1691,316,59141065,2015,1,ATIVO,2015,2,3.1,0,Reprovado,1986,0,520,607
1692,316,59141065,2015,1,ATIVO,2016,1,5.9,0,Aprovado,1986,0,520,607
1693,317,59015400,2015,1,ATIVO,2015,2,1,0,Reprovado,2154,0,680,660
1694,317,59015400,2015,1,ATIVO,2016,1,1.2,0,Reprovado,2154,0,680,660
1695,317,59015400,2015,1,ATIVO,2016,2,2.7,0,Reprovado,2154,0,680,660
1696,318,59072150,2015,2,ATIVO,2016,1,6.3,0,Aprovado,1679,0,680,594
1697,319,0,2015,2,ATIVO,2016,1,4.7,0,Reprovado,0,0,0,
1698,319,0,2015,2,ATIVO,2016,2,4.4,0,Reprovado,0,0,0,
1699,320,59650000,2015,2,ATIVO,2016,1,5.4,0,Aprovado,1994,0,660,634
1700,321,59091100,2015,1,ATIVO,2015,2,9.7,0,Aprovado,2659,0,560,735
1701,322,59032158,2015,1,ATIVO,2015,2,8.7,0,Aprovado,2110,0,580,662
1702,323,59575000,2015,1,ATIVO,2015,2,3.1,0,Reprovado,1800,0,680,611
1703,323,59575000,2015,1,ATIVO,2016,1,0.8,0,Reprovado,1800,0,680,611
1704,323,59575000,2015,1,ATIVO,2016,2,4.5,0,Reprovado,1800,0,680,611
1705,324,59031150,2015,1,ATIVO,2016,1,5.5,0,Aprovado,2110,0,580,649
1706,325,59600200,2015,2,ATIVO,2016,1,0.9,0,Reprovado,1953,0,540,598
1707,325,59600200,2015,2,ATIVO,2016,2,2,0,Reprovado,1953,0,540,598
1708,326,59080480,2015,2,ATIVO,2016,1,7.1,0,Aprovado,1760,0,760,613
1709,327,59078180,2015,2,ATIVO,2016,1,0.7,0,Reprovado,1648,0,660,605
1710,327,59078180,2015,2,ATIVO,2016,2,5.9,0,Aprovado,1648,0,660,605
1711,328,59072570,2015,1,ATIVO,2015,2,8.1,0,Aprovado,1867,0,620,606
1712,329,59140355,2015,2,ATIVO,2016,1,7.4,0,Aprovado,2109,0,680,640
1713,330,59140610,2015,2,ATIVO,2016,1,0.2,0,Reprovado,1927,0,580,585
1714,331,59330000,2015,1,ATIVO,2015,2,9.5,0,Aprovado,2490,0,640,732
1715,332,59072105,2015,1,ATIVO,2015,2,7.1,0,Aprovado,2026,0,660,629
1716,333,59012330,2015,2,ATIVO,2016,1,0.6,0,Reprovado,1758,0,540,559
1717,333,59012330,2015,2,ATIVO,2016,2,1,0,Reprovado,1758,0,540,559
1718,334,59151000,2015,1,ATIVO,2015,2,0.8,0,Reprovado,1968,0,820,668
1719,334,59151000,2015,1,ATIVO,2016,1,5.3,0,Aprovado,1968,0,820,668
1720,335,59280000,2015,2,ATIVO,2016,1,6.9,0,Aprovado,1663,0,580,565
1721,336,0,2015,1,CANCELADO,2015,1,2,0,Reprovado,0,0,0,
1722,337,0,2015,1,ATIVO,2015,1,10,0,Aprovado,0,0,0,
1723,338,59068650,2015,1,ATIVO,2015,2,7.4,0,Aprovado,2058,0,580,626
1724,339,59082000,2015,1,CANCELADO,2015,2,1.2,0,Reprovado,2239,0,600,655
1725,339,59082000,2015,1,CANCELADO,2016,1,1.6,0,Reprovado,2239,0,600,655
1726,339,59082000,2015,1,CANCELADO,2016,2,2,0,Reprovado,2239,0,600,655
1727,340,59550000,2015,1,ATIVO,2015,2,6.8,0,Aprovado,2080,0,560,629
1728,341,0,2015,2,ATIVO,2016,1,0.2,0,Reprovado,0,0,0,
1729,341,0,2015,2,ATIVO,2016,2,2.8,0,Reprovado,0,0,0,
1730,342,59070750,2015,1,ATIVO,2016,2,5.9,0,Aprovado,1722,0,640,574
1731,343,59347000,2015,2,ATIVO,2016,1,4.9,0,Reprovado,1437,0,740,573
1732,343,59347000,2015,2,ATIVO,2016,2,6.4,0,Aprovado,1437,0,740,573
1733,344,59132030,2015,1,ATIVO,2015,2,0.7,0,Reprovado,1698,0,500,544
1734,344,59132030,2015,1,ATIVO,2016,1,5.3,0,Aprovado,1698,0,500,544
1735,345,59247000,2015,2,ATIVO,2016,1,1.3,0,Reprovado,1594,0,620,568
1736,345,59247000,2015,2,ATIVO,2016,2,6,0,Aprovado,1594,0,620,568
1737,346,59104212,2015,1,ATIVO,2015,2,7,0,Aprovado,2176,0,700,670
1738,347,59143455,2015,1,ATIVO,2015,2,6.7,0,Aprovado,2005,0,520,610
1739,348,59141450,2015,1,ATIVO,2015,1,9.3,0,Aprovado,1902,0,840,675
1740,349,59550000,2015,1,ATIVO,2015,2,9.2,0,Aprovado,2212,0,660,653
1741,350,59170000,2015,1,CANCELADO,2015,2,0.2,0,Reprovado,1727,0,600,583
1742,350,59170000,2015,1,CANCELADO,2016,1,1.2,0,Reprovado,1727,0,600,583
1743,350,59170000,2015,1,CANCELADO,2016,2,3.2,0,Reprovado,1727,0,600,583
1744,351,59110000,2015,2,ATIVO,2016,1,0.8,0,Reprovado,1653,0,560,540
1745,351,59110000,2015,2,ATIVO,2016,2,6.7,0,Aprovado,1653,0,560,540
1746,352,59014600,2015,1,CANCELADO,2015,2,0.7,0,Reprovado,2229,0,700,672
1747,352,59014600,2015,1,CANCELADO,2016,1,2.3,0,Reprovado,2229,0,700,672
1748,352,59014600,2015,1,CANCELADO,2016,2,2.1,0,Reprovado,2229,0,700,672
1749,353,59066030,2015,1,ATIVO,2015,2,0.9,0,Reprovado,1845,0,780,654
1750,354,59106090,2015,1,ATIVO,2015,2,6.7,0,Aprovado,1697,0,740,615
1751,355,59140200,2015,1,ATIVO,2015,1,7.4,0,Aprovado,2449,0,620,699
1752,356,59072450,2015,1,ATIVO,2015,2,6.6,0,Aprovado,1931,0,700,618
1753,357,59178000,2015,2,ATIVO,2016,1,1.7,0,Reprovado,1881,0,640,636
1754,357,59178000,2015,2,ATIVO,2016,2,4.7,0,Reprovado,1881,0,640,636
1755,358,59290000,2015,1,CANCELADO,2015,1,6.7,0,Aprovado,1706,0,640,596
1756,359,59148360,2015,1,ATIVO,2015,2,7.3,0,Aprovado,2234,0,780,714
1757,360,59135760,2015,1,CANCELADO,2015,2,0.1,0,Reprovado,2243,0,600,655
1758,361,59086650,2015,1,ATIVO,2015,2,4.8,0,Reprovado,1840,0,680,635
1759,361,59086650,2015,1,ATIVO,2016,1,7.3,0,Aprovado,1840,0,680,635
1760,362,59570000,2015,1,ATIVO,2015,2,5.9,0,Aprovado,1851,0,640,611
1761,363,59138180,2015,2,ATIVO,2016,1,1.8,0,Reprovado,1791,0,660,622
1762,363,59138180,2015,2,ATIVO,2016,2,5.2,0,Aprovado,1791,0,660,622
1763,364,59570000,2015,1,CANCELADO,2015,2,7.2,0,Aprovado,1556,0,520,524
1764,365,59148450,2015,1,ATIVO,2015,2,8.3,0,Aprovado,2128,0,840,690
1765,366,59131370,2015,2,ATIVO,2015,2,6.4,0,Aprovado,1788,0,760,624
1766,367,59120390,2015,2,CANCELADO,2016,1,0,0,Reprovado,1593,0,620,546
1767,368,59020110,2015,2,ATIVO,2016,1,1.1,0,Reprovado,1992,0,640,623
1768,368,59020110,2015,2,ATIVO,2016,2,3.1,0,Reprovado,1992,0,640,623
1769,369,97050023,2015,2,TRANCADO,2016,1,0.3,0,Reprovado,2031,0,660,635
1770,369,97050023,2015,2,TRANCADO,2016,2,1.7,0,Reprovado,2031,0,660,635
1771,370,59380000,2015,1,ATIVO,2015,2,7.3,0,Aprovado,2088,0,640,655
1772,371,59200000,2015,1,ATIVO,2015,2,1.8,0,Reprovado,2206,0,520,636
1773,372,59200000,2015,2,ATIVO,2015,2,8.5,0,Aprovado,1648,0,560,574
1774,373,59114230,2015,2,ATIVO,2016,1,0,0,Reprovado,1590,0,640,577
1775,373,59114230,2015,2,ATIVO,2016,2,0.7,0,Reprovado,1590,0,640,577
1776,374,59148333,2015,2,ATIVO,2016,1,0,0,Reprovado,1802,0,820,605
1777,374,59148333,2015,2,ATIVO,2016,2,0.1,0,Reprovado,1802,0,820,605
1778,375,59094520,2015,2,TRANCADO,2016,1,0.2,0,Reprovado,1961,0,520,604
1779,375,59094520,2015,2,TRANCADO,2016,2,0.7,0,Reprovado,1961,0,520,604
1780,376,51020011,2015,2,TRANCADO,2016,1,0.1,0,Reprovado,1777,0,560,562
1781,376,51020011,2015,2,TRANCADO,2016,2,1.7,0,Reprovado,1777,0,560,562
1782,377,59125110,2015,1,ATIVO,2015,2,0.1,0,Reprovado,1904,0,640,594
1783,377,59125110,2015,1,ATIVO,2016,2,0.3,0,Reprovado,1904,0,640,594
1784,378,59091170,2015,1,ATIVO,2015,2,2.4,0,Reprovado,1914,0,760,623
1785,378,59091170,2015,1,ATIVO,2016,2,2.7,0,Reprovado,1914,0,760,623
1786,379,59132120,2015,1,CANCELADO,2015,2,0.2,0,Reprovado,1950,0,760,663
1787,380,59120260,2015,2,ATIVO,2016,1,2.9,0,Reprovado,2136,0,580,621
1788,380,59120260,2015,2,ATIVO,2016,2,4.5,0,Reprovado,2136,0,580,621
1789,381,59150330,2015,2,ATIVO,2016,1,0.2,0,Reprovado,1578,0,720,608
1790,381,59150330,2015,2,ATIVO,2016,2,1.4,0,Reprovado,1578,0,720,608
1791,382,59152690,2015,2,TRANCADO,2016,1,1.4,0,Reprovado,489,0,480,512
1792,383,59092200,2015,1,ATIVO,2015,2,6.5,0,Aprovado,1984,0,680,636
1793,384,0,2015,2,CANCELADO,2016,1,4.8,0,Reprovado,0,0,0,
1794,385,59290000,2015,1,CANCELADO,2015,2,0.7,0,Reprovado,1879,0,800,642
1795,385,59290000,2015,1,CANCELADO,2016,1,1,0,Reprovado,1879,0,800,642
1796,386,59071300,2015,1,ATIVO,2015,2,7.8,0,Aprovado,2141,0,640,651
1797,387,59151427,2015,1,ATIVO,2015,2,5.6,0,Aprovado,2272,0,740,700
1798,388,59570000,2015,1,ATIVO,2015,2,7.8,0,Aprovado,2446,0,620,661
1799,389,59147130,2015,1,ATIVO,2015,2,1.5,0,Reprovado,1701,0,540,579
1800,389,59147130,2015,1,ATIVO,2016,1,5.5,0,Aprovado,1701,0,540,579
1801,390,59120260,2015,1,ATIVO,2015,2,4.7,0,Reprovado,1597,0,640,597
1802,391,59086320,2015,1,ATIVO,2015,2,7.7,0,Aprovado,2025,0,840,679
1803,392,59515000,2015,2,ATIVO,2016,1,7.5,0,Aprovado,1738,0,580,567
1804,393,60025062,2015,1,ATIVO,2015,1,7.7,0,Aprovado,2385,0,560,697
1805,394,59064550,2015,2,ATIVO,2015,2,2.8,0,Reprovado,1610,0,740,610
1806,394,59064550,2015,2,ATIVO,2016,1,2,0,Reprovado,1610,0,740,610
1807,394,59064550,2015,2,ATIVO,2016,2,4,0,Reprovado,1610,0,740,610
1808,395,59144276,2015,1,ATIVO,2015,2,2.3,0,Reprovado,1972,0,500,581
1809,395,59144276,2015,1,ATIVO,2016,1,8.8,0,Aprovado,1972,0,500,581
1810,396,59078110,2015,2,ATIVO,2016,1,7.9,0,Aprovado,2155,0,520,642
1811,397,59132430,2015,2,ATIVO,2016,1,5.3,0,Aprovado,1999,0,620,634
1812,398,59073250,2015,1,ATIVO,2015,2,8.3,0,Aprovado,2135,0,640,652
1813,399,59270000,2015,1,ATIVO,2015,2,8.7,0,Aprovado,1963,0,600,604
1814,400,59088760,2015,1,ATIVO,2015,2,0.2,0,Reprovado,2221,0,560,654
1815,400,59088760,2015,1,ATIVO,2016,1,0.5,0,Reprovado,2221,0,560,654
1816,401,59064330,2015,1,CANCELADO,2015,2,0.7,0,Reprovado,2313,0,560,655
1817,401,59064330,2015,1,CANCELADO,2016,1,0,0,Reprovado,2313,0,560,655
1818,402,59142185,2015,1,CANCELADO,2015,2,7.3,0,Aprovado,1969,0,720,628
1819,403,59090320,2015,1,ATIVO,2015,2,3,0,Reprovado,1954,0,680,622
1820,403,59090320,2015,1,ATIVO,2016,1,1.7,0,Reprovado,1954,0,680,622
1821,403,59090320,2015,1,ATIVO,2016,2,6.3,0,Aprovado,1954,0,680,622
1822,404,18682430,2015,1,CANCELADO,2015,2,0,0,Reprovado,2066,0,520,634
1823,405,59150815,2015,1,ATIVO,2015,2,6.9,0,Aprovado,2229,0,680,682
1824,406,59042050,2015,1,ATIVO,2015,2,8.4,0,Aprovado,2299,0,640,654
1825,407,59151903,2015,1,ATIVO,2015,2,9.7,0,Aprovado,2270,0,700,682
1826,408,59122120,2015,1,ATIVO,2015,2,1.6,0,Reprovado,1993,0,800,670
1827,408,59122120,2015,1,ATIVO,2016,1,5,0,Aprovado,1993,0,800,670
1828,409,59071140,2015,1,ATIVO,2015,2,7.6,0,Aprovado,2030,0,720,644
1829,410,59014040,2015,1,ATIVO,2015,2,1.7,0,Reprovado,2112,0,840,673
1830,410,59014040,2015,1,ATIVO,2016,1,7.9,0,Aprovado,2112,0,840,673
1831,411,59064500,2015,1,ATIVO,2015,2,7.7,0,Aprovado,2205,0,800,704
1832,412,59150350,2015,1,ATIVO,2015,2,7,0,Aprovado,2087,0,720,672
1833,413,59140120,2015,1,CANCELADO,2015,2,1.9,0,Reprovado,1886,0,540,612
1834,413,59140120,2015,1,CANCELADO,2016,1,5.8,0,Aprovado,1886,0,540,612
1835,414,59010670,2015,1,ATIVO,2015,2,1.9,0,Reprovado,1891,0,920,646
1836,414,59010670,2015,1,ATIVO,2016,1,3.9,0,Reprovado,1891,0,920,646
1837,414,59010670,2015,1,ATIVO,2016,2,5.9,0,Aprovado,1891,0,920,646
1838,415,59120070,2015,2,TRANCADO,2016,1,6.9,0,Aprovado,1842,0,740,635
1839,416,59037000,2015,2,ATIVO,2016,1,1.8,0,Reprovado,1362,0,620,507
1840,416,59037000,2015,2,ATIVO,2016,2,1.4,0,Reprovado,1362,0,620,507
1841,417,59090190,2015,1,ATIVO,2015,2,7.1,0,Aprovado,1973,0,600,623
1842,418,59575000,2015,2,ATIVO,2016,1,0.5,0,Reprovado,1547,0,680,555
1843,418,59575000,2015,2,ATIVO,2016,2,3.4,0,Reprovado,1547,0,680,555
1844,419,59628608,2015,2,ATIVO,2016,1,2.8,0,Reprovado,1994,0,620,622
1845,419,59628608,2015,2,ATIVO,2016,2,5.1,0,Aprovado,1994,0,620,622
1846,420,59152623,2015,1,CANCELADO,2015,2,1.6,0,Reprovado,2235,0,800,708
1847,420,59152623,2015,1,CANCELADO,2016,1,2.7,0,Reprovado,2235,0,800,708
1848,421,59078460,2015,1,TRANCADO,2016,1,0.1,0,Reprovado,1882,0,640,615
1849,422,59022500,2015,1,CANCELADO,2015,2,5.6,0,Aprovado,2123,0,880,695
1850,423,59570000,2015,1,ATIVO,2015,2,2.7,0,Reprovado,1842,0,600,589
1851,423,59570000,2015,1,ATIVO,2016,1,5.5,0,Aprovado,1842,0,600,589
1852,423,59570000,2015,1,ATIVO,2016,2,6.5,0,Aprovado,1842,0,600,589
1853,424,59090080,2015,1,ATIVO,2015,2,0,0,Reprovado,2072,0,580,651
1854,424,59090080,2015,1,ATIVO,2016,1,4.7,0,Reprovado,2072,0,580,651
1855,424,59090080,2015,1,ATIVO,2016,2,6.6,0,Aprovado,2072,0,580,651
1856,425,59590000,2015,2,ATIVO,2016,1,7.1,0,Aprovado,1833,0,600,597
1857,426,59155410,2015,1,ATIVO,2016,1,8.4,0,Aprovado,1968,0,580,596
1858,427,0,2015,2,ATIVO,2016,1,1.7,0,Reprovado,0,0,0,
1859,427,0,2015,2,ATIVO,2016,2,8.2,0,Aprovado,0,0,0,
1860,428,59146415,2015,1,CANCELADO,2015,2,1.3,0,Reprovado,1861,0,580,572
1861,428,59146415,2015,1,CANCELADO,2016,1,1.2,0,Reprovado,1861,0,580,572
1862,429,59051000,2015,1,ATIVO,2015,1,1,0,Reprovado,2030,0,740,649
1863,429,59051000,2015,1,ATIVO,2015,2,1.5,0,Reprovado,2030,0,740,649
1864,429,59051000,2015,1,ATIVO,2016,2,3.1,0,Reprovado,2030,0,740,649
1865,430,59054530,2015,1,ATIVO,2015,2,7.7,0,Aprovado,1789,0,780,649
1866,431,59145630,2015,2,ATIVO,2016,1,5.6,0,Aprovado,1955,0,560,601
1867,432,59149370,2015,1,ATIVO,2015,2,2.3,0,Reprovado,2092,0,560,607
1868,432,59149370,2015,1,ATIVO,2016,1,1.3,0,Reprovado,2092,0,560,607
1869,433,59052700,2015,1,CANCELADO,2015,2,0.8,0,Reprovado,1980,0,580,599
1870,433,59052700,2015,1,CANCELADO,2016,1,0,0,Reprovado,1980,0,580,599
1871,434,59072150,2015,1,ATIVO,2015,2,6.5,0,Aprovado,1961,0,720,663
1872,435,59995000,2015,1,ATIVO,2015,2,2.6,0,Reprovado,2070,0,800,661
1873,435,59995000,2015,1,ATIVO,2016,1,5.6,0,Aprovado,2070,0,800,661
1874,436,59015350,2015,1,CANCELADO,2015,2,0,0,Reprovado,1947,0,800,645
1875,437,59144375,2015,2,ATIVO,2016,1,6.5,0,Aprovado,1897,0,660,604
1876,438,59082160,2015,1,ATIVO,2015,2,6.8,0,Aprovado,2145,0,800,691
1877,439,59550000,2015,1,ATIVO,2015,2,9,0,Aprovado,1887,0,560,579
1878,440,59141280,2015,2,ATIVO,2016,1,1.1,0,Reprovado,1727,0,560,575
1879,440,59141280,2015,2,ATIVO,2016,2,1.1,0,Reprovado,1727,0,560,575
1880,441,59300000,2015,1,ATIVO,2015,2,9.1,0,Aprovado,2372,0,700,711
1881,442,59148900,2015,1,ATIVO,2015,2,8.8,0,Aprovado,2521,0,640,740
1882,443,59108220,2015,1,CANCELADO,2015,1,3.2,0,Reprovado,1865,0,500,588
1883,444,59073272,2015,1,ATIVO,2015,2,7.8,0,Aprovado,1969,0,640,639
1884,445,59068380,2015,1,ATIVO,2015,2,6.5,0,Aprovado,2185,0,540,647
1885,446,59054650,2015,1,TRANCADO,2016,1,5.5,0,Aprovado,1959,0,600,622
1886,447,59155470,2015,2,ATIVO,2016,1,5.6,0,Aprovado,1777,0,600,575
1887,448,59140710,2015,1,ATIVO,2015,2,7.1,0,Aprovado,1871,0,680,604
1888,449,59115553,2015,1,ATIVO,2015,2,1,0,Reprovado,2082,0,640,596
1889,450,59290000,2015,2,ATIVO,2016,1,6.7,0,Aprovado,1874,0,600,592
1890,451,59125335,2015,1,ATIVO,2015,2,9.4,0,Aprovado,2206,0,620,635
1891,452,12710520,2015,1,ATIVO,2015,2,0.5,0,Reprovado,2200,0,780,705
1892,452,12710520,2015,1,ATIVO,2016,2,2.2,0,Reprovado,2200,0,780,705
